
# time= 0
0.0005 1
0.0015 1
0.0025 1
0.0035 1
0.0045 1
0.0055 1
0.0065 1
0.0075 1
0.0085 1
0.0095 1
0.0105 1
0.0115 1
0.0125 1
0.0135 1
0.0145 1
0.0155 1
0.0165 1
0.0175 1
0.0185 1
0.0195 1
0.0205 1
0.0215 1
0.0225 1
0.0235 1
0.0245 1
0.0255 1
0.0265 1
0.0275 1
0.0285 1
0.0295 1
0.0305 1
0.0315 1
0.0325 1
0.0335 1
0.0345 1
0.0355 1
0.0365 1
0.0375 1
0.0385 1
0.0395 1
0.0405 1
0.0415 1
0.0425 1
0.0435 1
0.0445 1
0.0455 1
0.0465 1
0.0475 1
0.0485 1
0.0495 1
0.0505 1
0.0515 1
0.0525 1
0.0535 1
0.0545 1
0.0555 1
0.0565 1
0.0575 1
0.0585 1
0.0595 1
0.0605 1
0.0615 1
0.0625 1
0.0635 1
0.0645 1
0.0655 1
0.0665 1
0.0675 1
0.0685 1
0.0695 1
0.0705 1
0.0715 1
0.0725 1
0.0735 1
0.0745 1
0.0755 1
0.0765 1
0.0775 1
0.0785 1
0.0795 1
0.0805 1
0.0815 1
0.0825 1
0.0835 1
0.0845 1
0.0855 1
0.0865 1
0.0875 1
0.0885 1
0.0895 1
0.0905 1
0.0915 1
0.0925 1
0.0935 1
0.0945 1
0.0955 1
0.0965 1
0.0975 1
0.0985 1
0.0995 1
0.1005 1
0.1015 1
0.1025 1
0.1035 1
0.1045 1
0.1055 1
0.1065 1
0.1075 1
0.1085 1
0.1095 1
0.1105 1
0.1115 1
0.1125 1
0.1135 1
0.1145 1
0.1155 1
0.1165 1
0.1175 1
0.1185 1
0.1195 1
0.1205 1
0.1215 1
0.1225 1
0.1235 1
0.1245 1
0.1255 1
0.1265 1
0.1275 1
0.1285 1
0.1295 1
0.1305 1
0.1315 1
0.1325 1
0.1335 1
0.1345 1
0.1355 1
0.1365 1
0.1375 1
0.1385 1
0.1395 1
0.1405 1
0.1415 1
0.1425 1
0.1435 1
0.1445 1
0.1455 1
0.1465 1
0.1475 1
0.1485 1
0.1495 1
0.1505 1
0.1515 1
0.1525 1
0.1535 1
0.1545 1
0.1555 1
0.1565 1
0.1575 1
0.1585 1
0.1595 1
0.1605 1
0.1615 1
0.1625 1
0.1635 1
0.1645 1
0.1655 1
0.1665 1
0.1675 1
0.1685 1
0.1695 1
0.1705 1
0.1715 1
0.1725 1
0.1735 1
0.1745 1
0.1755 1
0.1765 1
0.1775 1
0.1785 1
0.1795 1
0.1805 1
0.1815 1
0.1825 1
0.1835 1
0.1845 1
0.1855 1
0.1865 1
0.1875 1
0.1885 1
0.1895 1
0.1905 1
0.1915 1
0.1925 1
0.1935 1
0.1945 1
0.1955 1
0.1965 1
0.1975 1
0.1985 1
0.1995 1
0.2005 1
0.2015 1
0.2025 1
0.2035 1
0.2045 1
0.2055 1
0.2065 1
0.2075 1
0.2085 1
0.2095 1
0.2105 1
0.2115 1
0.2125 1
0.2135 1
0.2145 1
0.2155 1
0.2165 1
0.2175 1
0.2185 1
0.2195 1
0.2205 1
0.2215 1
0.2225 1
0.2235 1
0.2245 1
0.2255 1
0.2265 1
0.2275 1
0.2285 1
0.2295 1
0.2305 1
0.2315 1
0.2325 1
0.2335 1
0.2345 1
0.2355 1
0.2365 1
0.2375 1
0.2385 1
0.2395 1
0.2405 1
0.2415 1
0.2425 1
0.2435 1
0.2445 1
0.2455 1
0.2465 1
0.2475 1
0.2485 1
0.2495 1
0.2505 1
0.2515 1
0.2525 1
0.2535 1
0.2545 1
0.2555 1
0.2565 1
0.2575 1
0.2585 1
0.2595 1
0.2605 1
0.2615 1
0.2625 1
0.2635 1
0.2645 1
0.2655 1
0.2665 1
0.2675 1
0.2685 1
0.2695 1
0.2705 1
0.2715 1
0.2725 1
0.2735 1
0.2745 1
0.2755 1
0.2765 1
0.2775 1
0.2785 1
0.2795 1
0.2805 1
0.2815 1
0.2825 1
0.2835 1
0.2845 1
0.2855 1
0.2865 1
0.2875 1
0.2885 1
0.2895 1
0.2905 1
0.2915 1
0.2925 1
0.2935 1
0.2945 1
0.2955 1
0.2965 1
0.2975 1
0.2985 1
0.2995 1
0.3005 0.5
0.3015 0.5
0.3025 0.5
0.3035 0.5
0.3045 0.5
0.3055 0.5
0.3065 0.5
0.3075 0.5
0.3085 0.5
0.3095 0.5
0.3105 0.5
0.3115 0.5
0.3125 0.5
0.3135 0.5
0.3145 0.5
0.3155 0.5
0.3165 0.5
0.3175 0.5
0.3185 0.5
0.3195 0.5
0.3205 0.5
0.3215 0.5
0.3225 0.5
0.3235 0.5
0.3245 0.5
0.3255 0.5
0.3265 0.5
0.3275 0.5
0.3285 0.5
0.3295 0.5
0.3305 0.5
0.3315 0.5
0.3325 0.5
0.3335 0.5
0.3345 0.5
0.3355 0.5
0.3365 0.5
0.3375 0.5
0.3385 0.5
0.3395 0.5
0.3405 0.5
0.3415 0.5
0.3425 0.5
0.3435 0.5
0.3445 0.5
0.3455 0.5
0.3465 0.5
0.3475 0.5
0.3485 0.5
0.3495 0.5
0.3505 0.5
0.3515 0.5
0.3525 0.5
0.3535 0.5
0.3545 0.5
0.3555 0.5
0.3565 0.5
0.3575 0.5
0.3585 0.5
0.3595 0.5
0.3605 0.5
0.3615 0.5
0.3625 0.5
0.3635 0.5
0.3645 0.5
0.3655 0.5
0.3665 0.5
0.3675 0.5
0.3685 0.5
0.3695 0.5
0.3705 0.5
0.3715 0.5
0.3725 0.5
0.3735 0.5
0.3745 0.5
0.3755 0.5
0.3765 0.5
0.3775 0.5
0.3785 0.5
0.3795 0.5
0.3805 0.5
0.3815 0.5
0.3825 0.5
0.3835 0.5
0.3845 0.5
0.3855 0.5
0.3865 0.5
0.3875 0.5
0.3885 0.5
0.3895 0.5
0.3905 0.5
0.3915 0.5
0.3925 0.5
0.3935 0.5
0.3945 0.5
0.3955 0.5
0.3965 0.5
0.3975 0.5
0.3985 0.5
0.3995 0.5
